Zip,Latitude,Longitude
43502,41.53029,-84.29884
48138,42.13309,-83.15577
48225,42.43897,-82.92948
53235,42.97168,-87.87294
56549,46.84847,-96.31024
56711,49.32761,-95.00168
61084,42.11845,-89.18869
61238,41.28774,-90.17385
62345,39.70498,-91.12951
62859,38.07612,-88.53393
63628,37.94102,-90.52333
66041,39.59522,-95.30363
67514,37.86492,-98.20699
70118,29.94519,-90.12557
72167,34.42143,-92.65417
76656,31.18465,-97.0586
77089,29.58673,-95.22523
2808,41.40855,-71.74867
14892,42.04832,-76.52704
18504,41.42553,-75.69991
32336,30.25375,-83.85901
35016,34.32333,-86.50142
35961,34.27943,-85.86025
38633,34.64142,-89.19457
42351,37.90602,-86.87955
43534,41.35557,-83.93006
48070,42.48163,-83.16844
48890,42.76963,-84.96872
49068,42.27682,-84.94084
63540,40.10398,-92.40659
64081,38.90705,-94.40411
71823,33.82336,-94.1255
72471,35.82507,-91.1178
76853,31.24577,-98.3872
87043,35.28806,-106.46606
88042,32.80696,-107.58906
90008,34.00956,-118.34706
94507,37.85042,-122.02108
95242,38.13459,-121.39362
97205,45.519,-122.70202
22476,38.04281,-77.07113
16820,40.89564,-77.39238
21915,39.49906,-75.84411
24538,37.33355,-78.95837
24701,37.30095,-81.20654
26348,39.45826,-80.56711
27817,35.44393,-77.0764
28768,35.30434,-82.70935
29355,34.36269,-81.7638
30455,32.68864,-81.80349
30511,34.45741,-83.476
45144,38.7056,-83.61289
50103,40.79594,-93.60825
54618,43.96744,-90.28807
58655,46.77518,-103.03399
62970,37.21476,-89.09964
64136,39.01145,-94.40066
64151,39.21489,-94.6311
64436,39.85402,-94.69018
69201,42.71527,-100.61122
76402,32.21637,-98.21726
78756,30.32227,-97.74017
87571,36.39918,-105.53627
95409,38.46101,-122.59753
95629,38.51645,-120.6885
97492,43.72143,-122.49536
1570,42.05206,-71.8485
1984,42.60082,-70.88249
3854,43.06559,-70.72005
4406,45.23454,-69.56989
8720,40.13872,-74.10104
8741,39.93698,-74.16811
10710,40.96732,-73.84713
12452,42.25765,-74.36122
12768,41.87132,-74.71587
13156,43.33302,-76.66058
13316,43.4095,-75.74262
13402,42.90116,-75.50495
13603,44.03703,-75.79779
14052,42.77018,-78.58105
16055,40.7157,-79.74802
16249,40.7665,-79.31512
16881,41.0262,-78.31399
17219,40.23127,-77.68563
17851,40.80428,-76.43246
18833,41.59759,-76.479
21043,39.25753,-76.7979
21716,39.31459,-77.6202
24816,37.4612,-81.70504
25247,39.00471,-81.99687
26836,38.99078,-78.97451
27937,36.50216,-76.77868
28318,35.01788,-78.61414
30173,34.13301,-85.14263
30180,33.71734,-84.92173
31315,31.89382,-81.59015
32505,30.45483,-87.26077
33183,25.70026,-80.40436
35243,33.44278,-86.73994
36111,32.33758,-86.27162
36471,31.62619,-87.24301
43036,40.35232,-83.26215
43932,40.51682,-80.76198
48884,43.2083,-85.04322
49099,41.79176,-85.6779
49224,42.28109,-84.75185
49271,41.83693,-84.45552
49853,46.35941,-85.74505
49864,45.87145,-86.67261
51020,42.51064,-95.41163
52645,40.91366,-91.40301
54525,46.42897,-90.22015
54880,46.59058,-92.12741
55116,44.90973,-93.17024
55121,44.84706,-93.15429
55968,44.39778,-92.08944
57262,45.67323,-97.07148
58486,47.39046,-99.39125
60462,41.62487,-87.83242
62843,38.38219,-88.19612
63775,37.71395,-89.88138
65061,38.60041,-91.63667
65236,39.44205,-93.07933
65543,37.47127,-92.30507
67667,38.71322,-99.33259
67831,37.18657,-99.7922
68332,40.31682,-96.40564
68336,40.96396,-96.68805
70739,30.59843,-90.97049
73038,35.12205,-98.44596
73170,35.32738,-97.55059
75848,31.76525,-96.32993
76655,31.39609,-97.17738
76885,30.87708,-98.86324
77355,30.15769,-95.74805
77489,29.6006,-95.5163
77518,29.50703,-94.98696
77659,30.15814,-94.43521
78583,26.26419,-97.48614
80745,40.90155,-103.39715
83220,42.36303,-111.3908
85120,33.40301,-111.56787
88065,32.685,-108.32017
95210,38.03038,-121.29876
95819,38.56964,-121.43974
97127,45.2461,-123.11145
98002,47.30836,-122.21638
98382,48.02747,-123.07863
98579,46.79802,-123.11937
99144,47.3777,-118.50423
99552,60.90988,-161.22672
15112,40.40456,-79.83773
16137,41.23013,-80.23846
22508,38.31812,-77.78725
23453,36.78557,-76.07572
23838,37.31847,-77.63389
24853,37.43434,-81.51184
24873,37.36594,-81.87873
24880,37.6439,-81.5376
26408,39.20336,-80.29787
27326,36.45343,-79.55636
28607,36.21795,-81.65523
30038,33.6706,-84.14236
31789,31.47993,-83.73614
31801,32.51951,-84.59271
32666,29.72554,-81.99465
34209,27.49492,-82.64316
34753,28.58976,-81.90079
45761,39.42651,-82.09102
48856,43.2,-84.73662
49328,42.63167,-85.7592
54981,44.32667,-89.12443
56141,43.87881,-95.79022
57274,45.30335,-97.56291
59011,45.9299,-109.97895
62695,39.62711,-90.2237
63028,38.14639,-90.39567
65074,38.47933,-92.47518
65648,37.40114,-93.15627
67431,38.9559,-97.00941
67501,37.98307,-97.92973
68304,40.87932,-96.39239
69138,40.99858,-100.17417
75431,33.01166,-95.46369
76888,31.60827,-99.63989
78850,29.28023,-99.32761
81505,39.18187,-108.57772
84339,41.62534,-111.94442
85118,33.3534,-111.35045
92603,33.62447,-117.78875
98177,47.74226,-122.37079
98943,47.18562,-120.95846
58535,46.49992,-101.24527
4547,43.99388,-69.32779
5148,43.22877,-72.79999
6410,41.51172,-72.90425
7833,40.89189,-75.06774
8085,39.75939,-75.33192
11771,40.86682,-73.52593
12207,42.65728,-73.74608
12412,42.01273,-74.27957
13782,42.16647,-74.98201
14213,42.91804,-78.89281
14590,43.24228,-76.82725
15666,40.15618,-79.51442
16111,41.52038,-80.2826
16822,41.15516,-77.70409
19367,39.96298,-75.88401
20148,38.99608,-77.52734
20619,38.29102,-76.52683
20837,39.1126,-77.40682
22741,38.43522,-77.87336
22973,38.33622,-78.46989
23112,37.43498,-77.66207
24851,37.59689,-81.83548
26180,39.20191,-81.3658
26845,39.16195,-78.96532
28212,35.18943,-80.74511
28454,34.6783,-77.6509
29615,34.85581,-82.29514
30097,34.02595,-84.14704
30720,34.73465,-85.0029
30739,34.80455,-85.21562
93420,35.16613,-120.46507
95043,36.52513,-120.96137
95736,39.03885,-120.97747
96054,41.26648,-121.10043
96123,40.81018,-120.29682
97202,45.48292,-122.64407
97236,45.4847,-122.51053
97375,44.97735,-122.59641
92227,32.99027,-115.34876
92259,32.7377,-115.93223
99840,59.56292,-135.33619
61314,41.29609,-89.67409
61454,40.68017,-91.04246
61845,40.37417,-88.39923
61852,39.90315,-88.07581
62670,39.74136,-89.89389
63870,36.62198,-89.84782
70043,29.94804,-89.96274
72014,35.43264,-91.11132
74135,36.09727,-95.92329
75251,32.91901,-96.77193
75639,32.29033,-94.16944
76431,33.31747,-97.85662
78003,29.70959,-99.09413
80439,39.6376,-105.43301
81435,37.9038,-107.86951
82720,44.79764,-104.67587
85340,33.50984,-112.41317
31542,31.14309,-82.12071
31763,31.74224,-84.14213
34428,28.96087,-82.63392
36201,33.65147,-85.87878
38720,34.12393,-90.78524
38865,34.78437,-88.59098
43528,41.62859,-83.74896
47137,38.18652,-86.38382
48128,42.32043,-83.25926
50477,42.98926,-93.32708
55069,45.69343,-92.96549
55415,44.97478,-93.25765
57012,43.59566,-97.27312
57646,45.69014,-100.08379
58031,46.76302,-97.68077
2351,42.11724,-70.95962
4732,46.50721,-68.76427
4982,45.1116,-70.423
23250,37.50516,-77.32092
28467,33.91762,-78.58185
29078,34.18347,-80.6991
29102,33.64506,-80.19125
29718,34.61982,-80.33128
60191,41.96613,-87.98077
60474,41.18561,-88.26622
61010,42.13571,-89.26789
61436,40.86223,-90.21683
63459,39.58146,-91.37768
67474,39.57511,-98.71912
68873,41.24501,-98.45046
70451,30.5484,-90.48091
71353,30.75036,-91.81854
73762,35.71322,-97.968
75412,33.79984,-95.15232
76208,33.20884,-97.05737
78639,30.66283,-98.44051
80206,39.7303,-104.95259
80290,39.74409,-104.98675
84639,39.50438,-111.88128
10527,41.31915,-73.76447
14541,42.75657,-76.84444
16847,40.99921,-78.16469
16877,40.73859,-78.06109
18602,41.18765,-75.75521
99029,47.69765,-117.82934
31825,32.11822,-84.66914
35073,33.65407,-86.98034
35150,33.18528,-86.24169
46574,41.47378,-86.48799
48371,42.84121,-83.29086
48601,43.40416,-83.89375
50468,43.04668,-92.9548
53931,43.74164,-88.85983
54495,44.38628,-89.95749
54927,44.10166,-88.65399
55309,45.37999,-93.73908
57006,44.31526,-96.79634
38722,33.25903,-90.8861
43344,40.4331,-83.33969
45123,39.35023,-83.38582
45203,39.10428,-84.53355
45696,38.60592,-82.45037
32605,29.6766,-82.37363
40858,36.98907,-83.41146
47385,39.83248,-85.4465
28544,34.72129,-77.30735
29810,32.99533,-81.37633
79603,32.40157,-99.88468
83627,42.92064,-115.53638
84101,40.75643,-111.90012
1260,42.29587,-73.34517
3584,44.48489,-71.54566
91405,34.20109,-118.44816
93534,34.71564,-118.1512
93643,37.22644,-119.4668
95842,38.68673,-121.34919
96720,19.67306,-155.2228
97008,45.46022,-122.80417
97441,43.75104,-124.15651
8329,39.27733,-75.00191
15089,40.22039,-79.74058
15322,39.97653,-80.05014
17878,41.17213,-76.32236
21727,39.68904,-77.32726
21797,39.3336,-77.06992
22923,38.188,-78.32302
24747,37.39621,-81.23169
25160,38.28953,-81.28653
29080,34.01121,-80.08539
29201,33.98345,-81.02814
29493,33.03413,-80.84286
29607,34.81152,-82.3313
30740,34.75562,-85.07831
31824,32.05417,-84.52713
32784,28.97601,-81.72198
32828,28.52824,-81.16718
33426,26.53398,-80.08297
33428,26.34932,-80.21542
33913,26.5162,-81.69652
34747,28.3096,-81.59666
35213,33.50663,-86.74284
38332,35.41911,-88.42645
46816,41.00459,-85.03839
46825,41.15301,-85.12541
1516,42.05284,-71.75092
2885,41.72826,-71.26282
4355,44.38211,-69.94907
5040,44.06711,-72.20241
5762,43.79273,-72.82914
7842,40.9411,-74.51033
61941,39.80403,-88.07291
62521,39.81509,-88.92533
63138,38.79965,-90.1823
65617,37.43571,-93.34404
68649,41.50913,-96.78774
72424,36.39054,-90.73633
74110,36.18865,-95.95389
82714,44.57159,-104.69965
88347,32.76768,-105.65711
94022,37.35752,-122.14444
96764,19.92796,-155.2731
24226,37.13931,-82.33458
26354,39.34663,-80.03047
58538,46.11235,-100.6928
59026,45.47218,-108.80055
60406,41.65472,-87.68184
61423,40.88629,-90.50119
61822,40.13578,-88.30529
62572,39.36095,-89.70156
63379,38.99816,-90.9888
63939,36.66339,-90.6821
66949,39.64736,-98.18758
67505,38.0282,-97.9432
73761,36.68393,-98.03851
37660,36.52905,-82.57456
76636,32.17157,-97.28593
77597,29.83708,-94.70221
78101,29.34402,-98.23884
79925,31.79772,-106.36331
45332,39.99702,-84.78665
80109,39.36426,-104.90136
45787,39.46919,-81.63163
80544,40.10345,-105.17108
80863,39.02833,-105.10805
47834,39.52586,-87.12123
81029,37.08496,-102.48255
81220,38.30912,-107.48984
83463,45.57031,-113.99128
83533,46.10805,-116.23189
84606,40.21444,-111.62555
51061,42.57853,-95.71807
85336,32.54533,-114.78951
52308,41.57231,-92.15852
86032,35.04269,-110.32513
54515,45.51813,-90.49694
56546,47.10368,-96.72757
57364,43.42922,-98.60689
58241,48.69843,-97.67743
59230,48.09859,-106.83538
64090,38.75934,-94.16359
67623,39.45273,-98.95817
73004,35.148,-97.84626
73722,36.89878,-98.33854
76487,32.97949,-97.88221
81027,37.18946,-103.79991
86315,34.70344,-112.27007
92584,33.6616,-117.1755
95445,38.83295,-123.49572
50123,40.83778,-93.50475
51104,42.53542,-96.40413
51248,43.20555,-95.65783
52728,41.45622,-90.74195
54849,46.47653,-91.72473
55155,44.95601,-93.08265
56051,43.53744,-93.71056
56248,45.79568,-96.1369
58752,48.83339,-102.58468
61914,39.63542,-88.76476
62092,39.41619,-90.41612
62967,37.58044,-88.7518
66018,38.96627,-94.96781
67490,38.78992,-98.44222
68821,42.00951,-99.85778
71254,32.79696,-91.25569
72081,35.37929,-91.66979
72653,36.34238,-92.38619
75771,32.5361,-95.43456
76831,30.63979,-98.91958
78543,26.29737,-97.99997
79370,33.50304,-100.90344
83271,42.45794,-112.84559
83546,46.56739,-115.81731
85085,33.75295,-112.08931
85119,33.40972,-111.50197
91934,32.65855,-116.17246
93255,35.6824,-118.09555
97461,44.09769,-123.48948
97527,42.38226,-123.40806
98381,48.27373,-124.47476
58243,48.51272,-97.68092
58496,47.14742,-99.3291
64725,38.49732,-94.36973
65778,36.52914,-91.27615
74342,36.421,-94.93773
2920,41.76743,-71.46599
6702,41.55719,-73.04563
12803,43.28938,-73.62995
13146,43.0901,-76.75786
16323,41.41271,-79.82922
45226,39.11129,-84.42002
46767,41.46847,-85.5796
46794,41.46635,-85.46059
46990,40.89727,-85.7281
48075,42.46206,-83.23042
50460,43.2278,-92.68884
50522,43.1877,-94.18825
51249,43.41257,-95.73207
62883,38.16328,-89.11505
67553,38.66079,-99.30721
68364,40.83266,-97.2189
68448,40.55163,-96.02557
70354,29.43738,-90.28482
73131,35.57672,-97.46433
74569,34.46562,-95.90905
75759,32.03594,-95.41876
49015,42.27125,-85.2261
769,18.097,-66.36102
8203,39.41277,-74.38012
10519,41.35021,-73.6557
12965,44.70304,-74.68052
14706,42.11331,-78.52578
15260,40.44321,-79.95313
15668,40.46203,-79.67125
20147,39.04152,-77.47954
20746,38.83678,-76.91808
24540,36.64309,-79.4234
95127,37.37108,-121.80071
97102,45.79203,-123.95464
97430,44.17494,-123.70523
33418,26.86073,-80.16693
37076,36.14947,-86.58188
37326,35.04003,-84.38463
38321,35.83715,-88.52987
40146,37.85466,-86.33149
43527,41.25049,-84.16007
43777,39.81816,-82.08729
44253,41.1657,-82.03323
45766,39.32282,-82.25938
48201,42.34704,-83.06014
49519,42.89792,-85.71863
49919,46.51861,-88.45585
56726,48.74709,-96.23095
1985,42.79391,-70.96908
2457,42.29836,-71.26833
3905,43.08684,-70.68718
12493,41.79614,-73.97687
17019,40.09011,-77.02253
17856,41.06099,-76.94567
17920,40.81614,-76.32812
20659,38.42062,-76.73142
21053,39.69257,-76.71561
29466,32.87848,-79.78989
30096,33.97681,-84.14824
60714,42.02805,-87.81098
63876,36.13182,-90.16855
66050,39.01539,-95.43917
67049,37.17744,-97.84637
67749,39.83379,-100.56487
69343,42.69427,-102.01462
71407,31.51593,-92.48601
74104,36.1465,-95.95398
78070,29.89826,-98.4063
78597,26.2491,-97.19744
85348,33.70873,-113.71442
86442,35.08682,-114.56705
98570,46.63827,-122.63651
14227,42.88425,-78.74615
16364,41.36403,-79.51593
19154,40.09506,-74.98161
61006,41.86054,-89.20951
67737,39.12279,-100.47892
73058,35.82065,-97.21824
73650,35.64184,-99.40731
76209,33.2316,-97.1099
77988,28.83903,-96.88962
79511,32.41453,-101.25956
88056,31.84421,-108.98254
96863,21.44845,-157.76232
99006,47.98298,-117.50225
31637,31.29233,-83.44111
31815,32.03555,-84.83843
33067,26.30774,-80.22611
38622,34.1719,-90.1385
39154,32.22581,-90.44898
39426,30.65371,-89.66106
43780,39.91754,-81.43856
44423,40.75272,-80.9008
49026,42.3772,-85.96541
49534,42.97092,-85.78825
52361,41.6476,-92.01396
54540,46.15615,-89.38222
54870,45.71621,-91.77102
56292,44.49817,-95.45715
56760,48.24358,-96.45326
23128,37.44555,-76.42687
23480,37.61394,-75.6905
23950,36.66122,-78.07537
24813,37.35742,-81.71665
26151,38.88326,-81.17296
2019,42.07774,-71.47409
4351,44.33132,-69.86104
4739,47.01016,-68.69084
6422,41.46223,-72.68279
11724,40.86532,-73.45289
13124,42.64605,-75.81796
15467,39.78532,-79.91784
16347,41.6471,-79.06077
16749,41.76542,-78.4365
19111,40.06025,-75.08041
19141,40.03757,-75.14578
21536,39.65644,-79.16853
21777,39.2682,-77.52073
24127,37.48631,-80.19046
24860,37.66233,-81.60698
28088,35.54425,-80.61468
29424,32.78364,-79.93737
29848,34.00151,-82.21348
30518,34.13191,-84.02636
32324,30.6525,-84.79152
32432,30.71493,-85.0776
32438,30.50527,-85.42898
32606,29.68415,-82.44435
32771,28.81351,-81.32645
35801,34.72466,-86.56227
36456,31.56338,-86.81278
37048,36.49131,-86.5959
39062,31.98509,-89.89836
41836,37.25954,-82.90993
43084,40.15683,-83.54083
44264,41.22823,-81.54253
44273,41.02751,-81.87623
45868,40.96628,-83.84966
46711,40.66372,-84.92555
48429,42.9068,-84.00369
49418,42.87799,-85.77136
53959,43.53422,-89.99898
54721,44.62932,-92.06966
57428,45.45234,-99.67794
59085,46.36321,-110.10736
59244,48.60423,-106.31973
61434,41.1755,-90.03896
61733,40.6224,-89.33221
61812,40.25008,-87.88668
64467,40.40144,-94.16093
65633,36.89742,-93.53974
66531,39.312,-96.82996
68973,40.45228,-98.56397
72026,34.50986,-91.30631
74432,35.28443,-95.65657
78742,30.24413,-97.6583
83118,43.04943,-111.00229
83334,42.43782,-114.28489
90025,34.04544,-118.44586
90041,34.13765,-118.20762
91354,34.46493,-118.55428
94043,37.41747,-122.07039
96056,41.02369,-121.28308
96084,40.85035,-121.96886
96714,22.15738,-159.54468
98037,47.8392,-122.28549
99515,61.11738,-149.88888
31327,31.46187,-81.25787
34101,26.04632,-81.76799
34112,26.11803,-81.74162
37682,36.30106,-82.29077
44633,40.63139,-81.93415
45056,39.49069,-84.74361
45331,40.09787,-84.64631
48198,42.27549,-83.58835
49874,45.70195,-87.50304
1937,42.58573,-70.98403
2038,42.08622,-71.41126
2669,41.67105,-69.9928
3873,42.93399,-71.18209
4222,43.96439,-70.12955
4544,43.84552,-69.58687
12886,43.66527,-73.92998
15949,40.3956,-79.12425
20109,38.79282,-77.52658
21130,39.47741,-76.19413
22125,38.68228,-77.26075
24060,37.25676,-80.42107
59261,48.5825,-107.38539
67546,38.23255,-97.81946
68041,41.24826,-96.49825
76567,30.65,-97.00757
79537,32.29187,-100.21074
80045,39.74752,-104.83861
84663,40.16568,-111.49505
86333,34.32832,-112.08152
87072,35.61197,-106.38808
87311,35.6101,-108.51293
89705,39.11057,-119.86226
50256,41.26854,-92.91229
51365,43.30797,-94.73681
52257,41.92095,-92.17825
52405,41.98684,-91.74659
55769,47.485,-93.18871
57071,44.27352,-96.96064
22567,38.23434,-77.92369
24517,37.14937,-79.22977
24817,37.35108,-81.80659
56732,48.57627,-96.48706
57062,42.85036,-97.95455
57365,43.81175,-99.41645
57436,44.85674,-98.08626
59314,45.07361,-105.36909
60435,41.54539,-88.1299
61367,41.62679,-89.26541
61537,41.11702,-89.46635
62907,37.86675,-89.49823
64759,37.52501,-94.26299
68658,41.19791,-97.29082
68882,41.42785,-98.40025
72019,34.63535,-92.68945
72396,35.23114,-90.82297
76077,32.28213,-97.70548
76207,33.22856,-97.18133
78239,29.51681,-98.36304
79404,33.52535,-101.7963
81076,38.32403,-103.60951
83841,48.20154,-116.75116
84015,41.12088,-112.06121
92267,34.27582,-114.19065
92333,34.27062,-116.94926
95330,37.81352,-121.31053
95834,38.64203,-121.52027
97383,44.79361,-122.72171
97539,42.60007,-122.79042
99606,59.79399,-154.64438
23434,36.70121,-76.59159
28590,35.52049,-77.41628
34217,27.48991,-82.70497
35228,33.45621,-86.92103
40299,38.16266,-85.51677
43614,41.60318,-83.62887
46910,41.04154,-86.0413
50230,42.30375,-93.44749
57735,43.30066,-103.85448
6420,41.48518,-72.26682
11377,40.74482,-73.90522
11710,40.67215,-73.53288
12870,43.84235,-73.75409
15054,40.36236,-80.40768
20615,38.42013,-76.54786
22733,38.33041,-78.04156
62942,37.64347,-89.46919
63090,38.53098,-91.04846
4478,45.86407,-69.87681
10011,40.74187,-74.00052
12847,43.99912,-74.58741
15310,39.79273,-80.48224
17551,39.97851,-76.37368
24070,37.36705,-80.20873
27283,35.95195,-79.63724
32820,28.58498,-81.12137
41721,37.30927,-83.49427
47950,40.80244,-86.65487
51010,42.08962,-95.90927
51334,43.4036,-94.80508
53527,43.06173,-89.1927
55720,46.7546,-92.54077
57039,43.33696,-96.86951
59743,45.66872,-112.67788
61625,40.69753,-89.61274
63454,39.92671,-91.64758
64726,38.53186,-93.92214
64738,37.90138,-93.65931
74458,35.88357,-95.59183
76556,30.70295,-96.82589
81645,39.45072,-106.41702
83262,43.18415,-112.76837
83420,44.07283,-111.35131
83425,43.91648,-112.24277
